Date,Open,High,Low,Close,Adj Close,Volume
9/5/18,0.436672,0.440244,0.373644,0.373644,0.373644,453862940
9/6/18,0.373511,0.4012,0.363529,0.398185,0.398185,433770250
9/7/18,0.396502,0.401143,0.377064,0.383266,0.383266,281380111
9/8/18,0.382851,0.389542,0.36006,0.367351,0.367351,222525440
9/9/18,0.366467,0.383037,0.360966,0.367049,0.367049,222578046
9/10/18,0.3691,0.371797,0.347293,0.355688,0.355688,269683736
9/11/18,0.355486,0.361818,0.336019,0.344484,0.344484,261691079
9/12/18,0.343774,0.354196,0.333736,0.351032,0.351032,387894165
9/13/18,0.351937,0.36971,0.348334,0.364786,0.364786,405369879
9/14/18,0.365567,0.370053,0.356943,0.36136,0.36136,350760010
9/15/18,0.36116,0.369711,0.360846,0.367682,0.367682,267749671
9/16/18,0.36731,0.367386,0.360565,0.366753,0.366753,256978539
9/17/18,0.367247,0.369474,0.349524,0.355587,0.355587,321939282
9/18/18,0.354543,0.432582,0.353722,0.417485,0.417485,778540173
9/19/18,0.415492,0.434016,0.405498,0.421195,0.421195,632476906
9/20/18,0.421696,0.6161,0.416343,0.580798,0.580798,1667012706
9/21/18,0.584565,0.993297,0.553627,0.725497,0.725497,5299768825
9/22/18,0.730673,0.787068,0.64057,0.737561,0.737561,3115946043
9/23/18,0.743275,0.768866,0.723563,0.737188,0.737188,1348548294
9/24/18,0.737091,0.750415,0.634127,0.640647,0.640647,1339511776
9/25/18,0.631466,0.707559,0.572506,0.682708,0.682708,2124379323
9/26/18,0.674088,0.73473,0.636367,0.673036,0.673036,2374568878
9/27/18,0.673257,0.718344,0.670688,0.705823,0.705823,1074394061
9/28/18,0.707973,0.710329,0.67971,0.696293,0.696293,927666578
9/29/18,0.696681,0.7587,0.684465,0.737773,0.737773,1335946813
9/30/18,0.733662,0.794673,0.724663,0.746982,0.746982,1707917648
10/1/18,0.749473,0.774284,0.688622,0.738475,0.738475,1809867414
10/2/18,0.739352,0.739301,0.664522,0.667791,0.667791,953541359
10/3/18,0.663154,0.688209,0.656767,0.680355,0.680355,1016650099
10/4/18,0.681295,0.704907,0.680183,0.680612,0.680612,803406311
10/5/18,0.681806,0.685166,0.660631,0.672218,0.672218,763668226
10/6/18,0.672642,0.674621,0.60941,0.63214,0.63214,870558414
10/7/18,0.634972,0.634972,0.608717,0.624233,0.624233,710487057
10/8/18,0.626796,0.645238,0.623528,0.634639,0.634639,700831744
10/9/18,0.635744,0.636565,0.611961,0.620801,0.620801,539309180
10/10/18,0.619887,0.619993,0.599048,0.603789,0.603789,538263625
10/11/18,0.602627,0.602364,0.49714,0.499243,0.499243,1030986034
10/12/18,0.494269,0.572115,0.493812,0.546463,0.546463,1069356990
10/13/18,0.542785,0.554949,0.540465,0.546154,0.546154,487476552
10/14/18,0.545756,0.554125,0.522851,0.525193,0.525193,376614298
10/15/18,0.523068,0.614788,0.516938,0.580971,0.580971,1352655015
10/16/18,0.581945,0.609296,0.578026,0.60834,0.60834,782787175
10/17/18,0.607626,0.620046,0.596935,0.609918,0.609918,685918415
10/18/18,0.609209,0.618895,0.585369,0.598602,0.598602,623646974
10/19/18,0.598104,0.602438,0.588078,0.595655,0.595655,397910702
10/20/18,0.595338,0.605781,0.591579,0.602177,0.602177,363365766
10/21/18,0.601799,0.60805,0.595769,0.597448,0.597448,343882872
10/22/18,0.596656,0.599402,0.589453,0.592758,0.592758,326137125
10/23/18,0.592707,0.61694,0.575143,0.604463,0.604463,582459015
10/24/18,0.603734,0.610874,0.59291,0.596847,0.596847,385223938
10/25/18,0.594784,0.605215,0.589663,0.59874,0.59874,357347300
10/26/18,0.597408,0.604693,0.596014,0.602582,0.602582,308992483
10/27/18,0.602435,0.60401,0.597329,0.598725,0.598725,276838183
10/28/18,0.599802,0.607637,0.598312,0.605562,0.605562,366691747
10/29/18,0.60453,0.605224,0.574481,0.579676,0.579676,448559225
10/30/18,0.5803,0.587943,0.577822,0.583355,0.583355,322472515
10/31/18,0.584023,0.591038,0.576298,0.590062,0.590062,482975187
11/1/18,0.590335,0.597065,0.587272,0.596482,0.596482,453525803
11/2/18,0.597619,0.604708,0.594876,0.601818,0.601818,526525665
11/3/18,0.602098,0.602408,0.596265,0.597858,0.597858,361221797
11/4/18,0.597278,0.617612,0.588771,0.606109,0.606109,562798952
11/5/18,0.604455,0.652132,0.603824,0.652132,0.652132,729624234
11/6/18,0.651766,0.735677,0.651766,0.720547,0.720547,1749480537
11/7/18,0.720543,0.720543,0.689391,0.702829,0.702829,828151666
11/8/18,0.703999,0.707403,0.645956,0.648694,0.648694,902005938
11/9/18,0.647727,0.679483,0.647819,0.661511,0.661511,673662700
11/10/18,0.661025,0.675395,0.660352,0.669439,0.669439,433396916
11/11/18,0.669699,0.671579,0.656568,0.667497,0.667497,386152468
11/12/18,0.67002,0.694611,0.661161,0.684724,0.684724,801072582
11/13/18,0.68425,0.695285,0.670173,0.674649,0.674649,689941271
11/14/18,0.672347,0.675506,0.569697,0.628748,0.628748,1299723920
11/15/18,0.626105,0.638487,0.572387,0.634612,0.634612,1272623767
11/16/18,0.63135,0.639101,0.610888,0.620094,0.620094,780456363
11/17/18,0.621032,0.653077,0.613788,0.646403,0.646403,798650046
11/18/18,0.648724,0.686527,0.644662,0.671232,0.671232,1162759226
11/19/18,0.670821,0.670821,0.621547,0.629864,0.629864,1708921115
11/20/18,0.632595,0.654135,0.557616,0.578468,0.578468,2046952201
11/21/18,0.580905,0.605913,0.554945,0.592257,0.592257,1135564051
11/22/18,0.592682,0.593171,0.562019,0.562019,0.562019,633199637
11/23/18,0.56087,0.565051,0.525549,0.539279,0.539279,1024590192
11/24/18,0.53983,0.551634,0.486395,0.496964,0.496964,829224709
11/25/18,0.495871,0.510983,0.430173,0.495412,0.495412,1714977550
11/26/18,0.496837,0.514043,0.452459,0.471133,0.471133,1367866464
11/27/18,0.469177,0.488826,0.454765,0.478822,0.478822,797899478
11/28/18,0.479063,0.532958,0.479063,0.518476,0.518476,1028594139
11/29/18,0.520173,0.52096,0.49663,0.503897,0.503897,836239628
11/30/18,0.50529,0.506342,0.472835,0.481655,0.481655,680435614
12/1/18,0.48179,0.501058,0.474517,0.495815,0.495815,528205625
12/2/18,0.494827,0.503111,0.486258,0.487308,0.487308,445029778
12/3/18,0.488501,0.488922,0.458508,0.460298,0.460298,518234542
12/4/18,0.460038,0.477477,0.451362,0.467005,0.467005,590445756
12/5/18,0.467148,0.468317,0.452115,0.452115,0.452115,535367263
12/6/18,0.450468,0.458751,0.415693,0.416436,0.416436,693153490
12/7/18,0.416335,0.416564,0.387368,0.402366,0.402366,889118919
12/8/18,0.402956,0.423934,0.396017,0.40939,0.40939,617583490
12/9/18,0.4083,0.426546,0.405922,0.417533,0.417533,573093827
12/10/18,0.417816,0.420929,0.401779,0.406911,0.406911,517909082
12/11/18,0.406093,0.415883,0.399325,0.40323,0.40323,528378839
12/12/18,0.402266,0.414762,0.402268,0.410307,0.410307,494421678
12/13/18,0.410722,0.411024,0.398007,0.400529,0.400529,405051465
12/14/18,0.400489,0.400727,0.381878,0.386503,0.386503,428629067
12/15/18,0.38638,0.389958,0.378115,0.382612,0.382612,371655632
12/16/18,0.382649,0.393701,0.382621,0.385369,0.385369,423122016
12/17/18,0.385618,0.451187,0.383971,0.440559,0.440559,857551111
12/18/18,0.441325,0.471327,0.436266,0.471327,0.471327,1014577403
12/19/18,0.477849,0.529219,0.469652,0.474236,0.474236,1403050929
12/20/18,0.468096,0.523558,0.467825,0.510551,0.510551,1358443085
12/21/18,0.508595,0.518671,0.481364,0.487675,0.487675,985695697
12/22/18,0.488102,0.49373,0.475907,0.492832,0.492832,662684333
12/23/18,0.493834,0.518906,0.492151,0.504835,0.504835,862302106
12/24/18,0.506405,0.608964,0.506405,0.553675,0.553675,2298044831
12/25/18,0.555947,0.555862,0.502093,0.517508,0.517508,1298018314
12/26/18,0.516285,0.531701,0.493978,0.514054,0.514054,937435399
12/27/18,0.514579,0.515879,0.457941,0.46468,0.46468,784297056
12/28/18,0.465595,0.517766,0.461924,0.513856,0.513856,1043688581
12/29/18,0.515894,0.523517,0.500532,0.500766,0.500766,842527041
12/30/18,0.498033,0.506147,0.493965,0.503647,0.503647,663597973
12/31/18,0.505579,0.50909,0.477567,0.481291,0.481291,684729366
1/1/19,0.481025,0.497053,0.476996,0.497053,0.497053,612301290
1/2/19,0.49828,0.515286,0.488941,0.511638,0.511638,740668865
1/3/19,0.510514,0.510514,0.482091,0.48559,0.48559,591611981
1/4/19,0.484947,0.490772,0.474372,0.477184,0.477184,602766069
1/5/19,0.476648,0.482964,0.473428,0.475151,0.475151,604633171
1/6/19,0.474448,0.494397,0.471571,0.492517,0.492517,658514165
1/7/19,0.493177,0.504596,0.483233,0.484481,0.484481,663570701
1/8/19,0.484579,0.493504,0.479728,0.483907,0.483907,661644561
1/9/19,0.48481,0.493435,0.482617,0.490002,0.490002,602324245
1/10/19,0.490775,0.505637,0.433195,0.440424,0.440424,1111528855
1/11/19,0.438622,0.445297,0.432985,0.441731,0.441731,664850230
1/12/19,0.441864,0.446345,0.435172,0.43619,0.43619,499319328
1/13/19,0.436007,0.442564,0.420518,0.421737,0.421737,600185267
1/14/19,0.422401,0.448322,0.422401,0.443163,0.443163,724349694
1/15/19,0.443366,0.446342,0.430064,0.433865,0.433865,569264125
1/16/19,0.433575,0.444324,0.432701,0.437202,0.437202,581782721
1/17/19,0.43717,0.438573,0.432294,0.437416,0.437416,575663767
1/18/19,0.437215,0.437561,0.426974,0.430018,0.430018,498979834
1/19/19,0.431908,0.442579,0.430859,0.438936,0.438936,557048234
1/20/19,0.439225,0.440455,0.421039,0.42626,0.42626,540437129
1/21/19,0.426263,0.428838,0.421478,0.426578,0.426578,483958522
1/22/19,0.426971,0.426969,0.417865,0.426792,0.426792,579927022
1/23/19,0.426875,0.427055,0.420228,0.422295,0.422295,501257701
1/24/19,0.422157,0.425888,0.420008,0.423999,0.423999,460528837
1/25/19,0.424347,0.425709,0.416043,0.419211,0.419211,475929680
1/26/19,0.419337,0.422068,0.415293,0.415293,0.415293,457820277
1/27/19,0.416112,0.416655,0.407644,0.409161,0.409161,479453242
1/28/19,0.409056,0.40957,0.380252,0.391041,0.391041,775545844
1/29/19,0.391289,0.393157,0.379243,0.384262,0.384262,603324051
1/30/19,0.384052,0.427818,0.382375,0.421198,0.421198,990740458
1/31/19,0.421536,0.438486,0.401769,0.407093,0.407093,1024578790
2/1/19,0.408147,0.409417,0.393457,0.404144,0.404144,739452064
2/2/19,0.403893,0.408154,0.399839,0.407281,0.407281,562527844
2/3/19,0.406647,0.407707,0.392114,0.396062,0.396062,574219182
2/4/19,0.396367,0.399338,0.392648,0.393785,0.393785,548817118
2/5/19,0.393196,0.396014,0.389509,0.392806,0.392806,557525497
2/6/19,0.393051,0.393251,0.383049,0.384211,0.384211,602897889
2/7/19,0.384192,0.390348,0.383928,0.388217,0.388217,489945639
2/8/19,0.388312,0.418391,0.386541,0.413837,0.413837,906871182
2/9/19,0.413697,0.41612,0.408347,0.413292,0.413292,612917828
2/10/19,0.413251,0.413367,0.401088,0.411432,0.411432,658007810
2/11/19,0.411618,0.411666,0.402795,0.402755,0.402755,631249725
2/12/19,0.402527,0.407032,0.398535,0.403741,0.403741,625483220
2/13/19,0.404056,0.411117,0.400052,0.403506,0.403506,655951580
2/14/19,0.403112,0.406704,0.399828,0.401455,0.401455,557058216
2/15/19,0.401759,0.403992,0.397754,0.399694,0.399694,564669876
2/16/19,0.399487,0.402022,0.398333,0.399606,0.399606,502001778
2/17/19,0.399432,0.4039,0.396351,0.401699,0.401699,565713701
2/18/19,0.401329,0.433755,0.400595,0.425628,0.425628,1174283873
2/19/19,0.425456,0.455683,0.425361,0.427725,0.427725,1499939022
2/20/19,0.427488,0.439999,0.424126,0.438477,0.438477,1023712607
2/21/19,0.438455,0.438472,0.421194,0.425024,0.425024,839403436
2/22/19,0.425148,0.42662,0.420643,0.422869,0.422869,749961424
2/23/19,0.422095,0.438518,0.418057,0.436846,0.436846,838898708
2/24/19,0.437269,0.448615,0.393218,0.395865,0.395865,1468039444
2/25/19,0.394906,0.445208,0.394949,0.433176,0.433176,1398830053
2/26/19,0.432193,0.441145,0.418125,0.420583,0.420583,1160152161
2/27/19,0.42084,0.423707,0.405956,0.411603,0.411603,941667154
2/28/19,0.41164,0.417067,0.410207,0.414797,0.414797,966360160
3/1/19,0.414781,0.430249,0.412896,0.421881,0.421881,1000782898
3/2/19,0.421349,0.424526,0.415813,0.41905,0.41905,803936142
3/3/19,0.418693,0.420832,0.413025,0.41521,0.41521,728656562
3/4/19,0.414504,0.41604,0.402666,0.406248,0.406248,862609247
3/5/19,0.406166,0.423911,0.405013,0.422615,0.422615,1050618739
3/6/19,0.422839,0.431289,0.417018,0.426175,0.426175,1008737861
3/7/19,0.426417,0.43005,0.422959,0.423215,0.423215,963289803
3/8/19,0.423596,0.425616,0.414278,0.415968,0.415968,912807632
3/9/19,0.415516,0.426135,0.415062,0.421046,0.421046,1024949747
3/10/19,0.421635,0.423718,0.417381,0.420165,0.420165,832050616
3/11/19,0.420256,0.422431,0.415376,0.416708,0.416708,900157398
3/12/19,0.416805,0.417037,0.411937,0.414418,0.414418,776337767
3/13/19,0.41493,0.427648,0.412319,0.417699,0.417699,1099992821
3/14/19,0.417482,0.421046,0.414965,0.417012,0.417012,942030823
3/15/19,0.416753,0.421644,0.414411,0.420358,0.420358,848633057
3/16/19,0.420377,0.43018,0.420072,0.427585,0.427585,1013224593
3/17/19,0.427476,0.427946,0.422287,0.423774,0.423774,707463726
3/18/19,0.423921,0.427661,0.419662,0.423418,0.423418,923259885
3/19/19,0.422569,0.427209,0.420412,0.42549,0.42549,896812969
3/20/19,0.425514,0.42787,0.41965,0.424767,0.424767,1055992563
3/21/19,0.425212,0.42633,0.4142,0.418062,0.418062,1101751718
3/22/19,0.416215,0.422746,0.4142,0.418166,0.418166,923080550
3/23/19,0.417901,0.421018,0.416272,0.419233,0.419233,821199477
3/24/19,0.419283,0.419358,0.41379,0.414837,0.414837,872328433
3/25/19,0.415447,0.416079,0.40425,0.407267,0.407267,1004916180
3/26/19,0.406996,0.408185,0.400535,0.408185,0.408185,1018256072
3/27/19,0.408676,0.419263,0.406995,0.419062,0.419062,1048714009
3/28/19,0.418997,0.419123,0.412502,0.415393,0.415393,910624570
3/29/19,0.415456,0.418817,0.410864,0.411069,0.411069,1140825997
3/30/19,0.410703,0.436503,0.409907,0.414679,0.414679,1240335046
3/31/19,0.414809,0.415399,0.411641,0.412791,0.412791,871369453
4/1/19,0.41276,0.417719,0.412468,0.416375,0.416375,1113173491
4/2/19,0.416484,0.47482,0.415196,0.469058,0.469058,3202944578
4/3/19,0.46885,0.495434,0.445264,0.456686,0.456686,3394940574
4/4/19,0.456741,0.466173,0.43933,0.444453,0.444453,2137457624
4/5/19,0.444634,0.499667,0.444576,0.484471,0.484471,3159285200
4/6/19,0.484517,0.486665,0.470231,0.474564,0.474564,1929089402
4/7/19,0.474566,0.489271,0.470928,0.481254,0.481254,1869736433
4/8/19,0.482975,0.491124,0.470044,0.476934,0.476934,2014894280
4/9/19,0.477032,0.477032,0.463623,0.465885,0.465885,1435387838
4/10/19,0.465776,0.479289,0.464826,0.472589,0.472589,1616188530
4/11/19,0.472626,0.472643,0.437301,0.442816,0.442816,2196728758
4/12/19,0.442387,0.442633,0.429662,0.435166,0.435166,1434889840
4/13/19,0.435219,0.445964,0.431688,0.434777,0.434777,1302460393
4/14/19,0.434949,0.438971,0.432072,0.438418,0.438418,995700085
4/15/19,0.438457,0.442231,0.425297,0.429063,0.429063,1248905948
4/16/19,0.429185,0.437252,0.42655,0.437147,0.437147,1068490909
4/17/19,0.437093,0.45425,0.428432,0.447809,0.447809,1518910261
4/18/19,0.447873,0.46113,0.448579,0.45111,0.45111,1462457562
4/19/19,0.450957,0.450993,0.440759,0.44473,0.44473,1373667113
4/20/19,0.444689,0.446486,0.43544,0.440139,0.440139,1248252703
4/21/19,0.44041,0.441682,0.427136,0.431452,0.431452,1345815836
4/22/19,0.431272,0.440131,0.427864,0.432317,0.432317,1509541193
4/23/19,0.432198,0.438912,0.431035,0.431398,0.431398,1446846620
4/24/19,0.431248,0.431596,0.40032,0.407953,0.407953,2048131462
4/25/19,0.407827,0.413044,0.387847,0.390082,0.390082,1605712441
4/26/19,0.390694,0.402559,0.387548,0.401861,0.401861,1651768415
4/27/19,0.401913,0.404286,0.39756,0.39949,0.39949,1058109400
4/28/19,0.399657,0.404817,0.397519,0.400365,0.400365,971311460
4/29/19,0.400374,0.403892,0.392778,0.39597,0.39597,1198732496
4/30/19,0.396034,0.417494,0.395239,0.414443,0.414443,1646289699
5/1/19,0.414406,0.417197,0.405188,0.409527,0.409527,1229341534
5/2/19,0.409579,0.410617,0.407562,0.408448,0.408448,1199510992
5/3/19,0.408472,0.422007,0.405861,0.413832,0.413832,1639901658
5/4/19,0.413767,0.423814,0.403802,0.408904,0.408904,1561383976
5/5/19,0.409006,0.410202,0.402602,0.407324,0.407324,1084848899
5/6/19,0.407253,0.411369,0.399358,0.406697,0.406697,1410806596
5/7/19,0.406297,0.411357,0.403501,0.40372,0.40372,1458135103
5/8/19,0.402823,0.405907,0.400798,0.405176,0.405176,1249698822
5/9/19,0.404989,0.407461,0.396534,0.399265,0.399265,1154698388
5/10/19,0.399342,0.40543,0.395963,0.402896,0.402896,1418505007
5/11/19,0.402796,0.451096,0.402607,0.435296,0.435296,2986042982
5/12/19,0.434922,0.439508,0.412433,0.416718,0.416718,2688165265
5/13/19,0.416778,0.445611,0.414511,0.438723,0.438723,2660781108
5/14/19,0.438229,0.562094,0.436276,0.550632,0.550632,7853339667
5/15/19,0.550113,0.61935,0.548591,0.612955,0.612955,6096689644
5/16/19,0.61261,0.63774,0.539063,0.565035,0.565035,6368768995
5/17/19,0.56499,0.570354,0.494554,0.520143,0.520143,4908120879
5/18/19,0.523414,0.527327,0.495875,0.502018,0.502018,2514087375
5/19/19,0.501898,0.569582,0.499605,0.561749,0.561749,3770888492
5/20/19,0.56142,0.56142,0.516827,0.534424,0.534424,3032456016
5/21/19,0.534701,0.5404,0.522806,0.53298,0.53298,2428395036
5/22/19,0.532832,0.546283,0.502362,0.50603,0.50603,2725829104
5/23/19,0.506226,0.516243,0.493725,0.513615,0.513615,2149485529
5/24/19,0.513783,0.52804,0.504532,0.51669,0.51669,2516229670
5/25/19,0.517043,0.5289,0.515262,0.520085,0.520085,1832301007
5/26/19,0.520204,0.550798,0.509883,0.548682,0.548682,2483956629
5/27/19,0.548661,0.591808,0.547071,0.5835,0.5835,3678323403
5/28/19,0.58298,0.612038,0.56579,0.602359,0.602359,4308399020
5/29/19,0.602625,0.612058,0.572161,0.599656,0.599656,3430573047
5/30/19,0.599755,0.63435,0.558524,0.571261,0.571261,4771143023
5/31/19,0.571175,0.595558,0.559117,0.593389,0.593389,3011407093
6/1/19,0.593575,0.596459,0.573915,0.582577,0.582577,2355189807
6/2/19,0.583078,0.602876,0.581516,0.601372,0.601372,2156662839
6/3/19,0.601221,0.620225,0.571297,0.57234,0.57234,3421118136
6/4/19,0.571871,0.571871,0.52381,0.536555,0.536555,3397760219
6/5/19,0.536027,0.544767,0.525972,0.540507,0.540507,2373126872
6/6/19,0.539971,0.562061,0.528596,0.560312,0.560312,2691027698
6/7/19,0.560327,0.571387,0.555547,0.562191,0.562191,2205067767
6/8/19,0.562365,0.564828,0.541646,0.547949,0.547949,1653606128
6/9/19,0.548318,0.549546,0.504013,0.515196,0.515196,2089894890
6/10/19,0.51509,0.536923,0.509352,0.531147,0.531147,1960036853
6/11/19,0.531474,0.533317,0.51484,0.523638,0.523638,1575695213
6/12/19,0.523758,0.536292,0.518919,0.535759,0.535759,1629173369
6/13/19,0.535682,0.543232,0.531922,0.534304,0.534304,1611485956
6/14/19,0.534239,0.54729,0.527932,0.545154,0.545154,1695412341
6/15/19,0.544936,0.554465,0.541868,0.551194,0.551194,1805992409
6/16/19,0.55135,0.589412,0.548352,0.573313,0.573313,2657078796
6/17/19,0.572837,0.616196,0.572716,0.600987,0.600987,2654353295
6/18/19,0.600631,0.609597,0.567095,0.573419,0.573419,2451308410
6/19/19,0.573396,0.582682,0.570133,0.579732,0.579732,1527097815
6/20/19,0.579399,0.579581,0.558835,0.566782,0.566782,1709339096
6/21/19,0.566721,0.588288,0.566416,0.586383,0.586383,2046619953
6/22/19,0.586966,0.668784,0.585566,0.628161,0.628161,4817892173
6/23/19,0.628285,0.64585,0.614908,0.618214,0.618214,2791855374
6/24/19,0.618575,0.622576,0.596801,0.619807,0.619807,2164797194
6/25/19,0.620404,0.624292,0.604637,0.617102,0.617102,2581153593
6/26/19,0.617386,0.650376,0.60485,0.613408,0.613408,4699137561
6/27/19,0.613736,0.617683,0.518174,0.535254,0.535254,3979073815
6/28/19,0.535611,0.561009,0.526662,0.56012,0.56012,2588339201
6/29/19,0.560856,0.56326,0.532125,0.562823,0.562823,2326774740
6/30/19,0.562564,0.562564,0.518945,0.518945,0.518945,2056255805
7/1/19,0.518278,0.546987,0.511456,0.53442,0.53442,2343120223
7/2/19,0.533832,0.53832,0.504479,0.524287,0.524287,2195896887
7/3/19,0.524245,0.536411,0.51854,0.533447,0.533447,1876014642
7/4/19,0.533164,0.53359,0.506229,0.507267,0.507267,1808121511
7/5/19,0.507254,0.507254,0.490546,0.495767,0.495767,1683491619
7/6/19,0.495996,0.534242,0.495112,0.508968,0.508968,1990332740
7/7/19,0.509554,0.521657,0.507096,0.519199,0.519199,1583320521
7/8/19,0.519479,0.527584,0.512782,0.526115,0.526115,1642405619
7/9/19,0.526264,0.532573,0.513757,0.517444,0.517444,1855308594
7/10/19,0.518369,0.522495,0.461794,0.475583,0.475583,3007813035
7/11/19,0.475153,0.475416,0.421844,0.431697,0.431697,2687161343
7/12/19,0.431707,0.456003,0.421467,0.448712,0.448712,2141040411
7/13/19,0.449477,0.449971,0.424161,0.433145,0.433145,1403714222
7/14/19,0.433805,0.436646,0.398547,0.399442,0.399442,1779812609
7/15/19,0.399635,0.419513,0.38931,0.411433,0.411433,2137735345
7/16/19,0.411272,0.418118,0.380368,0.388301,0.388301,1998921294
7/17/19,0.388366,0.42014,0.385286,0.405464,0.405464,3235154059
7/18/19,0.40564,0.427325,0.400538,0.421571,0.421571,1904980613
7/19/19,0.421294,0.422795,0.411194,0.418763,0.418763,1542835143
7/20/19,0.418613,0.44472,0.418075,0.435226,0.435226,1682767961
7/21/19,0.435844,0.438702,0.422678,0.432506,0.432506,1364250729
7/22/19,0.432585,0.433052,0.41719,0.422877,0.422877,1417514914
7/23/19,0.423089,0.423116,0.404236,0.407289,0.407289,1334286572
7/24/19,0.407235,0.415752,0.40105,0.41526,0.41526,1606931027
7/25/19,0.415144,0.422158,0.413066,0.414328,0.414328,1429587167
7/26/19,0.414236,0.427621,0.407616,0.426331,0.426331,1370135544
7/27/19,0.426308,0.429961,0.404945,0.409198,0.409198,1533820958
7/28/19,0.409334,0.411881,0.40045,0.411282,0.411282,1115040446
7/29/19,0.410897,0.412948,0.405566,0.408999,0.408999,1062584833
7/30/19,0.409567,0.422117,0.405558,0.418737,0.418737,1221111257
7/31/19,0.417971,0.425535,0.417125,0.423481,0.423481,1315277469
8/1/19,0.42325,0.423747,0.413484,0.420101,0.420101,1166676454
8/2/19,0.419973,0.42152,0.41035,0.412946,0.412946,1079615078
8/3/19,0.413095,0.422539,0.412024,0.418714,0.418714,1043515295
8/4/19,0.418853,0.427214,0.412855,0.422295,0.422295,1223803412
8/5/19,0.422138,0.438419,0.421782,0.427574,0.427574,1590206802
8/6/19,0.42818,0.42892,0.410104,0.41349,0.41349,1420605131
8/7/19,0.413702,0.419441,0.411598,0.415242,0.415242,1287821781
8/8/19,0.415083,0.415299,0.403552,0.407025,0.407025,1200334843
8/9/19,0.406876,0.407359,0.387366,0.394093,0.394093,1353394501
8/10/19,0.393963,0.403907,0.388923,0.395919,0.395919,1428044135
8/11/19,0.395713,0.406469,0.394154,0.399117,0.399117,1108681993
8/12/19,0.399404,0.401392,0.394873,0.397517,0.397517,1009019546
8/13/19,0.398,0.398702,0.388558,0.391993,0.391993,1127428843
8/14/19,0.392096,0.392857,0.33612,0.350565,0.350565,2389195284
8/15/19,0.35103,0.357184,0.340513,0.352759,0.352759,1788272116
8/16/19,0.353017,0.353538,0.342046,0.347779,0.347779,1504406391
8/17/19,0.347664,0.355843,0.344168,0.352756,0.352756,1334092215
8/18/19,0.352747,0.383286,0.349914,0.375003,0.375003,1614061056
8/19/19,0.374533,0.383665,0.370988,0.377695,0.377695,1655104196
8/20/19,0.377445,0.377559,0.364425,0.367332,0.367332,1407529612
8/21/19,0.367277,0.367277,0.346022,0.353829,0.353829,1547528764
8/22/19,0.353206,0.363201,0.348324,0.360207,0.360207,1416811789
8/23/19,0.359742,0.369615,0.357171,0.368206,0.368206,1330678883
8/24/19,0.368204,0.368204,0.356199,0.362891,0.362891,1244082811
8/25/19,0.362969,0.366538,0.356473,0.359616,0.359616,1284468487
8/26/19,0.359463,0.369273,0.355917,0.358868,0.358868,1765788422
8/27/19,0.359063,0.359229,0.352116,0.358218,0.358218,1367061041
8/28/19,0.358155,0.359475,0.336352,0.342597,0.342597,1697042367
8/29/19,0.342601,0.347133,0.332393,0.34147,0.34147,1700401469
8/30/19,0.341373,0.341307,0.335938,0.341756,0.341756,1329943019
8/31/19,0.341725,0.348093,0.340737,0.346353,0.346353,1129291093
9/1/19,0.346308,0.34696,0.339818,0.343673,0.343673,1099497414
9/2/19,0.343673,0.34978,0.339258,0.347782,0.347782,1393115762
9/3/19,0.347811,0.354452,0.344996,0.35103,0.35103,1550846779
9/4/19,0.351054,0.351054,0.344002,0.34374,0.34374,1412937439
9/5/19,0.343751,0.344869,0.337392,0.339161,0.339161,1389859693
9/6/19,0.339063,0.341471,0.330348,0.33237,0.33237,1400188669
9/7/19,0.332463,0.345736,0.330965,0.343364,0.343364,1268106326
9/8/19,0.343482,0.349115,0.341601,0.346467,0.346467,1373671932
9/9/19,0.34671,0.347328,0.339227,0.341837,0.341837,1524320181
9/10/19,0.34201,0.34701,0.336769,0.340088,0.340088,1282544666
9/11/19,0.340093,0.341532,0.334391,0.337491,0.337491,1308747509
9/12/19,0.337496,0.339437,0.332844,0.336679,0.336679,1287884983
9/13/19,0.33663,0.33885,0.334752,0.339639,0.339639,1155580182
9/14/19,0.339551,0.351521,0.338705,0.347102,0.347102,1335766238
9/15/19,0.347107,0.352075,0.345227,0.345766,0.345766,1136254396
9/16/19,0.345673,0.349338,0.343207,0.345539,0.345539,1162953526
9/17/19,0.34542,0.390015,0.344945,0.377434,0.377434,2623859963
9/18/19,0.376308,0.428221,0.377541,0.417241,0.417241,3388814354
9/19/19,0.417193,0.416054,0.380572,0.400977,0.400977,3068400475
9/20/19,0.400995,0.401163,0.382958,0.390573,0.390573,2066556209
9/21/19,0.390554,0.394688,0.381692,0.383904,0.383904,1680190940
9/22/19,0.383927,0.384376,0.363998,0.370121,0.370121,1648421017
9/23/19,0.369685,0.379462,0.3562,0.356333,0.356333,1969414832
9/24/19,0.356347,0.36131,0.300644,0.311468,0.311468,2799468715
9/25/19,0.311808,0.33009,0.311453,0.326748,0.326748,2387613574
9/26/19,0.326757,0.332369,0.310579,0.323513,0.323513,1841566476
9/27/19,0.323419,0.326175,0.313514,0.323148,0.323148,1692077421
9/28/19,0.323152,0.324469,0.318785,0.321191,0.321191,1295259641
9/29/19,0.321219,0.322125,0.314442,0.31953,0.31953,1232872944
9/30/19,0.319524,0.344517,0.315612,0.338937,0.338937,2201022987
10/1/19,0.339309,0.344379,0.327615,0.329891,0.329891,1744109265
