Date,Open,High,Low,Close
2/19/16,1694.38,1697.14,1681.99,1733.07
2/22/16,1680.28,1680.28,1648.62,1696.86
2/23/16,1665.38,1691.17,1665.38,1728.14
2/24/16,1685.39,1712.94,1685.39,1738.28
2/25/16,1676.90,1679.75,1670.95,1716.28
2/26/16,1665.41,1674.46,1638.11,1689.59
2/29/16,1649.88,1680.21,1649.88,1712.43
3/1/16,1663.31,1673.91,1647.89,1693.08
3/2/16,1654.10,1667.25,1644.98,1710.05
3/3/16,1659.83,1699.37,1659.30,1731.94
3/4/16,1681.76,1704.26,1665.65,1740.48
3/7/16,1672.82,1689.42,1672.69,1728.59
3/8/16,1702.50,1712.69,1692.16,1745.17
3/9/16,1662.47,1669.76,1649.62,1716.01
3/10/16,1668.22,1698.92,1651.54,1750.43
3/11/16,1680.34,1694.50,1653.08,1720.16
3/14/16,1665.78,1668.44,1637.27,1705.44
3/15/16,1640.36,1650.64,1639.96,1698.32
3/16/16,1610.35,1655.27,1609.56,1666.54
3/17/16,1636.61,1647.77,1629.35,1693.82
3/18/16,1634.30,1643.79,1627.02,1681.62
3/21/16,1645.75,1645.75,1628.98,1682.43
3/22/16,1622.96,1633.92,1622.70,1683.37
3/23/16,1647.56,1647.56,1609.14,1671.07
3/24/16,1608.42,1617.83,1608.42,1674.26
3/25/16,1615.16,1615.16,1615.16,1615.16
3/28/16,1597.44,1611.55,1595.46,1664.29
3/29/16,1591.90,1591.90,1591.76,1670.33
3/30/16,1609.70,1614.37,1586.36,1644.71
3/31/16,1593.97,1612.17,1592.53,1654.83
4/1/16,1603.30,1607.08,1573.25,1639.86
4/4/16,1598.67,1599.45,1589.90,1643.81
4/5/16,1596.90,1624.89,1596.90,1663.38
4/6/16,1610.47,1610.47,1593.72,1649.61
4/7/16,1609.88,1633.68,1609.62,1674.29
4/8/16,1611.69,1614.03,1600.00,1660.78
4/11/16,1601.52,1623.71,1601.52,1669.12
4/12/16,1607.96,1610.13,1599.92,1656.33
4/13/16,1610.07,1610.58,1590.59,1647.10
4/14/16,1581.76,1597.56,1572.90,1623.12
4/15/16,1571.61,1583.54,1571.61,1629.95
4/18/16,1583.61,1586.68,1575.30,1625.93
4/19/16,1560.57,1591.74,1557.02,1637.48
4/20/16,1589.60,1589.60,1573.02,1637.31
4/21/16,1589.02,1618.19,1588.89,1644.17
4/22/16,1581.78,1581.78,1555.81,1609.40
4/25/16,1561.76,1573.55,1561.76,1623.89
4/26/16,1562.64,1568.19,1554.07,1618.23
4/27/16,1573.14,1574.27,1573.14,1626.94
4/28/16,1563.83,1594.20,1554.54,1641.90
4/29/16,1590.89,1626.29,1590.76,1672.99
5/2/16,1618.77,1634.18,1616.64,1677.02
5/3/16,1644.45,1655.64,1634.02,1697.11
5/4/16,1656.03,1660.02,1638.14,1692.96
5/5/16,1648.97,1652.96,1633.42,1685.22
5/6/16,1650.45,1672.39,1648.25,1721.18
5/9/16,1667.31,1667.31,1635.95,1692.85
5/10/16,1633.02,1635.99,1624.76,1684.01
5/11/16,1699.23,1699.23,1696.66,1691.39
5/12/16,1627.70,1645.94,1623.84,1684.22
5/13/16,1645.40,1650.96,1636.60,1698.98
5/16/16,1641.26,1660.61,1641.26,1695.81
5/17/16,1642.36,1654.10,1640.17,1701.34
5/18/16,1663.71,1663.71,1638.16,1717.41
5/19/16,1634.15,1643.97,1633.49,1701.19
5/20/16,1647.78,1647.78,1646.21,1703.65
5/23/16,1644.89,1644.89,1639.51,1706.14
5/24/16,1627.30,1627.30,1611.81,1674.54
5/25/16,1587.63,1587.63,1586.72,1654.56
5/26/16,1599.74,1599.74,1597.14,1644.26
5/27/16,1588.73,1592.50,1570.63,1641.58
5/30/16,1576.53,1582.92,1568.11,1581.62
5/31/16,1587.46,1594.13,1569.78,1653.05
6/1/16,1589.77,1595.14,1576.30,1648.36
6/2/16,1587.95,1593.98,1584.28,1647.94
6/3/16,1563.76,1609.54,1560.27,1665.68
6/6/16,1594.98,1598.69,1589.34,1656.88
6/7/16,1584.31,1585.46,1574.76,1645.57
6/8/16,1583.85,1604.67,1583.47,1659.64
6/9/16,1606.44,1617.76,1600.84,1676.68
6/10/16,1620.56,1633.85,1617.62,1688.83
6/13/16,1638.04,1652.29,1633.94,1709.15
6/14/16,1649.89,1660.06,1644.74,1710.77
6/15/16,1658.83,1673.81,1651.34,1716.43
6/16/16,1681.10,1707.17,1661.39,1737.52
6/17/16,1650.93,1676.47,1650.93,1724.18
6/20/16,1650.32,1653.27,1639.31,1712.80
6/21/16,1658.42,1658.42,1623.05,1689.44
6/22/16,1627.28,1630.11,1624.58,1689.70
6/23/16,1611.89,1620.95,1601.43,1672.88
6/24/16,1630.51,1763.04,1630.51,1782.16
6/27/16,1738.56,1740.78,1725.49,1793.86
6/28/16,1712.20,1713.24,1711.29,1778.49
6/29/16,1696.33,1716.76,1696.33,1778.19
6/30/16,1700.66,1710.61,1698.98,1768.77
7/1/16,1784.42,1784.42,1784.42,1792.56
7/3/16,1736.63,1740.57,1729.33,1737.92
7/4/16,1727.68,1747.14,1725.11,1736.67
7/5/16,1742.21,1761.16,1738.97,1827.49
7/6/16,1761.50,1782.11,1761.50,1835.77
7/7/16,1777.14,1779.48,1755.95,1832.40
7/8/16,1775.53,1781.40,1741.23,1834.22
7/11/16,1798.71,1798.85,1774.19,1843.17
7/12/16,1765.49,1768.62,1735.10,1806.44
7/13/16,1740.85,1740.85,1734.62,1808.07
7/14/16,1729.28,1729.28,1705.17,1781.62
7/15/16,1729.83,1729.83,1715.82,1787.03
7/18/16,1718.45,1728.16,1716.76,1786.02
7/19/16,1804.45,1805.10,1804.45,1803.02
7/20/16,1737.82,1746.31,1717.59,1791.75
7/21/16,1718.10,1739.96,1718.10,1812.33
7/22/16,1746.78,1746.78,1733.26,1809.00
7/25/16,1738.73,1741.91,1736.22,1815.65
7/26/16,1734.41,1741.13,1734.41,1813.53
7/27/16,1748.88,1749.27,1748.88,1825.51
7/28/16,1762.27,1768.58,1749.90,1829.89
7/29/16,1737.97,1764.18,1728.33,1835.22
8/1/16,1770.08,1776.25,1765.88,1848.16
8/2/16,1772.55,1790.77,1765.34,1863.53
8/3/16,1780.22,1783.22,1768.33,1850.25
8/4/16,1763.08,1772.46,1753.45,1848.48
8/5/16,1787.73,1791.94,1756.25,1843.56
8/8/16,1749.54,1756.64,1746.65,1838.20
8/9/16,1746.85,1756.82,1742.52,1839.85
8/10/16,1756.07,1768.35,1755.94,1838.21
8/11/16,1743.02,1754.45,1734.18,1826.82
8/12/16,1730.93,1750.36,1726.27,1811.34
8/15/16,1726.74,1732.04,1723.00,1812.27
8/16/16,1726.30,1742.77,1724.76,1814.92
8/17/16,1728.32,1730.64,1719.46,1801.80
8/18/16,1727.34,1731.31,1723.38,1803.91
8/19/16,1737.80,1737.80,1723.00,1802.16
8/22/16,1727.60,1731.87,1726.18,1809.04
8/23/16,1726.50,1731.92,1723.01,1807.72
8/24/16,1728.54,1728.54,1710.06,1787.10
8/25/16,1707.46,1710.82,1701.77,1778.14
8/26/16,1721.23,1742.95,1716.42,1788.19
8/29/16,1710.46,1720.86,1710.46,1790.45
8/30/16,1731.50,1731.63,1713.16,1789.91
8/31/16,1717.08,1721.53,1711.83,1782.20
9/1/16,1710.30,1720.52,1705.32,1788.39
9/2/16,1702.33,1724.55,1701.81,1790.72
9/4/16,1726.50,1727.22,1723.84,1723.97
9/5/16,1714.74,1722.24,1713.70,1720.88
9/6/16,1699.59,1730.29,1699.46,1802.47
9/7/16,1737.18,1739.89,1731.38,1802.89
9/8/16,1739.27,1740.04,1727.50,1800.96
9/9/16,1746.48,1746.48,1732.78,1807.67
9/12/16,1730.34,1733.34,1721.08,1795.15
9/13/16,1745.19,1745.19,1732.54,1809.09
9/14/16,1740.60,1744.69,1740.60,1815.02
9/15/16,1738.22,1738.22,1725.19,1799.42
9/16/16,1733.19,1733.72,1732.80,1795.54
9/19/16,1734.45,1734.45,1734.45,1804.70
9/20/16,1732.66,1732.66,1732.66,1803.09
9/21/16,1737.59,1737.59,1734.57,1808.86
9/22/16,1745.70,1745.70,1745.17,1815.47
9/23/16,1760.86,1760.86,1760.86,1829.08
9/26/16,1765.67,1774.40,1765.67,1840.52
9/27/16,1752.21,1753.13,1752.08,1817.92
9/28/16,1725.83,1725.83,1725.83,1792.54
9/29/16,1736.36,1741.36,1727.82,1804.18
9/30/16,1733.75,1743.07,1723.64,1790.86
10/3/16,1723.30,1727.63,1716.35,1783.78
10/4/16,1725.07,1728.50,1670.58,1735.88
10/5/16,1676.24,1678.75,1662.01,1732.77
10/6/16,1672.13,1672.13,1651.78,1716.93
10/7/16,1667.42,1680.32,1661.57,1726.33
10/10/16,1658.50,1660.61,1655.99,1722.79
10/11/16,1669.63,1669.63,1662.86,1728.38
10/12/16,1661.84,1664.90,1661.84,1727.83
10/13/16,1660.34,1660.73,1655.72,1722.73
10/14/16,1647.48,1647.48,1643.15,1713.44
10/17/16,1640.50,1647.20,1640.50,1713.48
10/18/16,1652.77,1653.82,1652.77,1720.15
10/19/16,1656.26,1667.54,1656.26,1729.84
10/20/16,1680.12,1680.78,1674.16,1742.69
10/21/16,1688.32,1688.32,1688.32,1756.20
10/24/16,1686.20,1686.20,1676.37,1741.73
10/25/16,1687.72,1701.07,1687.72,1767.56
10/26/16,1704.80,1704.80,1699.45,1762.21
10/27/16,1699.33,1699.33,1699.33,1769.88
10/28/16,1702.13,1717.14,1691.01,1781.05
10/31/16,1711.95,1711.95,1706.05,1777.93
11/1/16,1713.04,1728.31,1712.64,1795.13
11/2/16,1725.09,1750.13,1725.09,1821.91
11/3/16,1736.87,1745.85,1724.68,1817.26
11/4/16,1742.63,1742.63,1738.20,1820.78
11/7/16,1726.35,1729.69,1710.58,1781.13
11/8/16,1706.22,1713.26,1691.74,1765.61
11/9/16,1707.42,1769.70,1704.47,1782.71
11/10/16,1716.59,1734.24,1688.17,1776.94
11/11/16,1697.86,1704.63,1651.00,1727.11
11/14/16,1664.36,1666.67,1640.78,1733.36
11/15/16,1646.45,1648.74,1644.03,1724.99
11/16/16,1652.95,1652.95,1644.48,1723.95
11/17/16,1655.98,1656.52,1637.59,1724.95
11/18/16,1636.15,1636.15,1629.81,1712.16
11/21/16,1623.19,1623.19,1623.19,1702.36
11/22/16,1626.88,1627.82,1623.12,1706.72
11/23/16,1635.82,1637.17,1600.76,1684.25
11/24/16,1604.43,1605.91,1591.68,1599.50
11/25/16,1592.48,1609.12,1592.48,1674.06
11/28/16,1593.35,1596.30,1593.35,1677.04
11/29/16,1602.69,1604.84,1584.15,1675.35
11/30/16,1594.92,1603.25,1569.13,1652.83
12/1/16,1561.52,1564.05,1544.61,1631.82
12/2/16,1558.50,1565.14,1550.65,1640.79
12/5/16,1568.00,1574.50,1535.09,1636.59
12/6/16,1554.77,1559.55,1549.73,1629.00
12/7/16,1545.19,1559.48,1543.47,1641.39
12/8/16,1548.34,1553.62,1542.14,1630.66
12/9/16,1537.43,1540.33,1523.46,1615.45
12/12/16,1521.08,1528.43,1514.12,1615.36
12/13/16,1527.50,1528.16,1516.87,1606.14
12/14/16,1540.44,1546.02,1516.80,1631.16
12/15/16,1519.94,1524.60,1498.73,1601.95
12/16/16,1502.73,1521.40,1502.73,1612.35
12/19/16,1527.55,1529.29,1525.54,1627.70
12/20/16,1515.37,1515.37,1506.02,1611.23
12/21/16,1523.74,1523.74,1515.56,1615.75
12/22/16,1525.35,1527.51,1521.44,1620.82
12/23/16,1530.73,1533.30,1529.91,1631.02
12/25/16,1536.28,1536.28,1536.28,1536.28
12/26/16,1533.37,1534.79,1532.02,1532.76
12/27/16,1539.70,1550.43,1539.70,1642.60
12/28/16,1547.60,1547.60,1543.26,1643.88
12/29/16,1544.42,1564.68,1544.15,1660.01
12/30/16,1560.99,1560.99,1546.21,1642.53
1/2/17,1546.84,1549.86,1545.49,1546.90
1/3/17,1551.44,1558.96,1539.75,1655.79
1/4/17,1538.04,1549.61,1538.04,1643.12
1/5/17,1550.06,1565.00,1549.40,1653.62
1/6/17,1557.25,1557.25,1551.29,1646.46
1/9/17,1551.34,1564.16,1550.15,1659.57
1/10/17,1566.95,1573.04,1564.30,1662.74
1/11/17,1564.97,1577.49,1550.47,1671.32
1/12/17,1567.90,1583.15,1567.37,1671.49
1/13/17,1567.93,1568.32,1557.44,1664.70
1/15/17,1570.02,1580.19,1570.02,1577.96
1/16/17,1585.31,1592.16,1581.03,1584.78
1/17/17,1572.32,1584.19,1566.19,1676.80
1/18/17,1610.40,1611.86,1596.47,1703.69
1/19/17,1598.75,1603.41,1592.49,1696.23
1/20/17,1602.02,1614.41,1602.02,1701.39
1/23/17,1604.45,1606.57,1601.80,1703.87
1/24/17,1603.95,1603.95,1589.08,1687.24
1/25/17,1571.04,1572.08,1561.76,1659.00
1/26/17,1570.29,1570.29,1551.83,1650.65
1/27/17,1562.41,1562.94,1562.41,1657.11
1/30/17,1563.30,1572.22,1557.26,1658.93
1/31/17,1557.08,1582.88,1555.25,1667.97
2/1/17,1581.29,1581.29,1563.02,1667.15
2/2/17,1575.75,1594.63,1574.70,1678.78
2/3/17,1582.11,1589.53,1570.78,1680.43
2/6/17,1598.51,1616.17,1594.06,1702.64
2/7/17,1627.16,1629.80,1619.64,1719.97
2/8/17,1619.48,1634.99,1618.03,1717.27
2/9/17,1629.07,1634.46,1612.64,1713.46
2/10/17,1605.97,1614.73,1597.99,1704.21
2/13/17,1608.50,1609.28,1593.46,1690.33
2/14/17,1603.11,1613.05,1598.14,1690.99
2/15/17,1602.80,1610.65,1592.07,1703.37
2/16/17,1613.51,1621.62,1611.82,1713.37
2/17/17,1625.23,1625.88,1617.50,1712.86
2/19/17,1619.07,1623.33,1619.07,1620.78
2/20/17,1621.35,1625.15,1616.43,1622.59
2/21/17,1626.10,1626.10,1614.01,1718.23
2/22/17,1627.09,1630.38,1621.43,1713.18
2/23/17,1619.84,1638.45,1619.84,1729.66
2/24/17,1636.34,1647.86,1636.34,1736.61
2/27/17,1653.97,1665.04,1648.30,1749.67
2/28/17,1667.24,1672.16,1658.73,1758.88
3/1/17,1662.62,1663.29,1648.10,1757.89
3/2/17,1670.06,1670.59,1647.96,1743.57
3/3/17,1647.54,1652.22,1635.77,1734.88
3/6/17,1656.43,1656.43,1643.69,1737.29
3/7/17,1642.47,1643.95,1628.25,1725.11
3/8/17,1635.68,1635.68,1628.26,1727.30
3/9/17,1627.26,1628.75,1624.29,1721.02
3/10/17,1611.48,1621.04,1611.48,1713.86
3/13/17,1621.89,1627.00,1616.65,1714.13
3/14/17,1621.87,1625.64,1613.37,1718.12
3/15/17,1593.99,1624.58,1593.32,1692.83
3/16/17,1627.86,1640.12,1627.86,1730.02
3/17/17,1638.10,1643.17,1638.10,1737.82
3/20/17,1640.82,1647.62,1640.82,1742.39
3/21/17,1637.38,1662.48,1637.38,1758.61
3/22/17,1663.42,1665.56,1663.16,1759.13
3/23/17,1664.09,1665.55,1661.95,1757.94
3/24/17,1669.57,1669.97,1669.03,1764.01
3/27/17,1679.78,1682.32,1677.10,1773.14
3/28/17,1680.81,1680.81,1680.81,1774.22
3/29/17,1668.71,1668.71,1668.58,1763.99
3/30/17,1672.14,1672.80,1656.12,1754.60
3/31/17,1653.93,1662.85,1649.40,1754.99
4/3/17,1669.12,1675.68,1663.90,1767.33
4/4/17,1679.53,1689.18,1679.40,1775.90
4/5/17,1686.69,1686.69,1670.03,1767.30
4/6/17,1684.91,1686.79,1675.39,1771.03
4/7/17,1675.16,1701.43,1675.16,1775.98
4/10/17,1669.60,1672.93,1661.74,1760.90
4/11/17,1671.78,1697.09,1671.78,1787.45
4/12/17,1689.64,1703.02,1685.66,1782.67
4/13/17,1713.28,1716.34,1708.88,1805.65
4/14/17,1718.62,1718.62,1718.62,1718.62
4/17/17,1720.34,1724.33,1710.35,1808.10
4/18/17,1717.36,1726.32,1710.27,1817.55
4/19/17,1736.79,1736.79,1717.91,1818.23
4/20/17,1723.73,1726.16,1719.02,1817.89
4/21/17,1727.59,1737.31,1726.78,1828.97
4/24/17,1721.34,1723.23,1707.84,1814.09
4/25/17,1731.27,1733.03,1712.95,1810.40
4/26/17,1723.62,1723.62,1718.72,1811.98
4/27/17,1726.93,1727.61,1720.79,1816.77
4/28/17,1728.19,1729.97,1726.55,1822.53
5/1/17,1735.81,1736.63,1715.69,1809.41
5/2/17,1722.00,1722.00,1715.15,1814.94
5/3/17,1723.09,1724.05,1700.58,1806.01
5/4/17,1704.43,1704.43,1682.98,1780.73
5/5/17,1675.09,1684.23,1672.49,1766.14
5/8/17,1675.56,1689.25,1675.56,1771.39
5/9/17,1682.35,1682.49,1665.75,1760.43
5/10/17,1665.71,1666.26,1662.98,1755.43
5/11/17,1668.95,1671.00,1668.68,1767.98
5/12/17,1683.58,1685.63,1680.97,1773.51
5/15/17,1673.26,1680.34,1673.26,1766.49
5/16/17,1674.01,1683.40,1674.01,1771.84
5/17/17,1688.21,1712.96,1687.80,1801.25
5/18/17,1706.98,1714.05,1694.74,1791.73
5/19/17,1692.84,1692.84,1692.84,1780.81
5/22/17,1690.12,1690.52,1690.12,1790.31
5/23/17,1704.96,1705.10,1690.23,1784.02
5/24/17,1678.38,1686.29,1675.43,1766.46
5/25/17,1694.89,1696.51,1693.68,1781.31
5/26/17,1704.45,1704.45,1704.45,1791.99
5/28/17,1702.72,1706.36,1702.72,1705.28
5/29/17,1705.93,1706.71,1701.82,1704.14
5/30/17,1706.02,1709.52,1693.90,1786.24
5/31/17,1704.33,1718.91,1699.07,1804.24
6/1/17,1713.75,1715.37,1704.01,1799.03
6/2/17,1705.81,1724.42,1697.45,1808.01
6/5/17,1723.52,1727.30,1720.56,1810.16
6/6/17,1721.47,1742.73,1721.47,1827.10
6/7/17,1744.93,1746.96,1735.07,1828.56
6/8/17,1736.32,1739.29,1712.95,1809.81
6/9/17,1721.31,1721.31,1703.39,1793.91
6/12/17,1687.41,1691.27,1683.14,1771.35
6/13/17,1673.86,1677.57,1668.03,1759.93
6/14/17,1681.55,1692.94,1664.86,1769.90
6/15/17,1676.22,1677.55,1659.10,1744.56
6/16/17,1655.17,1658.48,1653.19,1739.46
6/19/17,1655.12,1655.25,1641.64,1727.56
6/20/17,1647.92,1652.30,1645.66,1728.97
6/21/17,1658.80,1660.00,1653.33,1740.40
6/22/17,1655.64,1657.89,1649.42,1732.00
6/23/17,1658.26,1689.57,1658.00,1745.82
6/26/17,1668.92,1668.92,1644.29,1729.57
6/27/17,1652.06,1652.32,1644.54,1724.79
6/28/17,1627.98,1627.98,1627.98,1707.00
6/29/17,1623.15,1626.40,1610.01,1698.31
6/30/17,1612.47,1612.47,1606.51,1688.45
7/3/17,1607.70,1607.70,1584.68,1663.89
7/4/17,1583.83,1588.65,1580.19,1588.03
7/5/17,1583.96,1587.20,1576.96,1661.31
7/6/17,1590.01,1590.01,1586.50,1667.75
7/7/17,1569.79,1571.47,1562.19,1636.23
7/10/17,1561.48,1562.26,1559.16,1642.56
7/11/17,1561.02,1569.03,1561.02,1647.94
7/12/17,1553.36,1554.76,1552.85,1631.39
7/13/17,1553.75,1553.75,1547.51,1624.22
7/14/17,1535.90,1551.83,1535.78,1627.18
7/17/17,1561.78,1566.22,1561.78,1642.79
7/18/17,1561.06,1567.37,1561.06,1643.89
7/19/17,1563.60,1563.60,1563.22,1641.25
7/20/17,1556.84,1557.09,1556.84,1643.46
7/21/17,1568.28,1568.78,1568.03,1647.90
7/24/17,1571.18,1571.18,1568.80,1643.36
7/25/17,1567.05,1568.18,1562.67,1640.61
7/26/17,1549.41,1552.65,1549.41,1630.69
7/27/17,1581.42,1581.42,1581.42,1659.01
7/28/17,1564.59,1579.01,1562.73,1653.98
7/31/17,1583.35,1585.72,1579.49,1657.60
8/1/17,1590.47,1596.61,1582.45,1672.85
8/2/17,1594.59,1599.12,1587.56,1676.05
8/3/17,1658.40,1658.40,1658.40,1673.25
8/4/17,1605.52,1606.28,1586.41,1669.41
8/7/17,1596.12,1596.63,1591.81,1673.60
8/8/17,1592.22,1601.34,1585.25,1669.88
8/9/17,1600.46,1622.81,1600.46,1695.20
8/10/17,1626.86,1640.63,1624.70,1714.80
8/11/17,1630.29,1636.38,1624.84,1710.01
8/14/17,1638.98,1638.98,1626.77,1712.12
8/15/17,1633.50,1633.50,1616.79,1703.41
8/16/17,1604.37,1618.63,1601.97,1689.30
8/17/17,1627.74,1633.70,1626.98,1708.89
8/18/17,1621.90,1637.13,1616.49,1695.03
8/21/17,1613.76,1620.79,1613.13,1697.64
8/22/17,1616.68,1618.19,1611.66,1691.16
8/23/17,1619.04,1619.04,1615.90,1694.75
8/24/17,1613.29,1613.29,1607.41,1686.15
8/25/17,1603.94,1613.05,1597.58,1688.05
8/28/17,1617.89,1640.15,1617.89,1714.32
8/29/17,1649.94,1656.20,1643.94,1718.63
8/30/17,1651.14,1656.57,1646.98,1727.75
8/31/17,1630.80,1650.40,1624.69,1718.05
9/1/17,1636.54,1645.84,1632.45,1717.00
9/3/17,1661.76,1663.65,1659.80,1662.60
9/4/17,1665.48,1669.68,1660.26,1661.59
9/5/17,1715.33,1731.91,1715.08,1731.04
9/6/17,1638.14,1638.51,1629.10,1704.03
9/7/17,1619.29,1634.56,1619.29,1703.62
9/8/17,1642.15,1647.99,1635.59,1710.59
9/11/17,1668.64,1668.64,1668.64,1685.96
9/12/17,1702.69,1702.69,1702.69,1693.43
9/13/17,1610.96,1610.96,1610.96,1685.58
9/14/17,1605.16,1616.96,1605.16,1687.39
9/15/17,1610.49,1611.22,1609.51,1686.71
9/18/17,1671.46,1671.46,1671.46,1681.78
9/19/17,1693.71,1693.71,1693.71,1684.24
9/20/17,1602.88,1602.88,1600.17,1695.42
9/21/17,1601.26,1607.42,1590.41,1669.42
9/22/17,1597.78,1598.64,1596.05,1674.40
9/25/17,1599.58,1619.50,1596.98,1696.19
9/26/17,1610.69,1612.05,1603.53,1681.44
9/27/17,1601.05,1601.05,1601.05,1682.14
9/28/17,1594.51,1600.60,1586.93,1676.40
9/29/17,1601.25,1607.73,1598.25,1677.43
10/2/17,1594.95,1596.32,1589.19,1672.63
10/3/17,1585.54,1590.03,1584.17,1668.08
10/4/17,1589.07,1597.80,1584.33,1669.16
10/5/17,1605.68,1605.68,1592.86,1677.93
10/6/17,1589.07,1594.58,1580.17,1676.07
10/9/17,1607.18,1611.45,1605.17,1691.01
10/10/17,1605.06,1618.07,1603.93,1697.41
10/11/17,1604.11,1609.97,1601.12,1684.11
10/12/17,1611.15,1614.90,1608.41,1695.73
10/13/17,1612.39,1622.86,1610.40,1704.77
10/16/17,1629.94,1632.20,1617.30,1710.94
10/17/17,1621.71,1621.71,1606.69,1689.83
10/18/17,1595.69,1595.69,1595.69,1678.47
10/19/17,1606.19,1606.19,1604.57,1689.22
10/20/17,1615.66,1615.66,1613.38,1695.96
10/23/17,1612.93,1620.65,1608.88,1700.49
10/24/17,1616.60,1616.60,1614.32,1699.87
10/25/17,1624.95,1631.73,1624.95,1717.85
10/26/17,1636.05,1636.05,1624.74,1712.62
10/27/17,1624.49,1624.49,1622.82,1709.91
10/30/17,1629.46,1634.72,1626.76,1720.43
10/31/17,1640.38,1642.31,1631.36,1718.46
11/1/17,1637.11,1640.46,1634.67,1725.13
11/2/17,1633.02,1633.02,1633.02,1718.20
11/3/17,1614.93,1618.25,1614.93,1701.21
11/6/17,1612.04,1626.65,1612.04,1709.48
11/7/17,1630.86,1630.86,1622.68,1711.46
11/8/17,1623.90,1635.36,1622.37,1716.05
11/9/17,1622.95,1632.09,1622.95,1715.66
11/10/17,1627.77,1627.77,1615.47,1700.06
11/13/17,1626.13,1626.13,1626.13,1714.50
11/14/17,1625.59,1628.39,1625.59,1718.91
11/15/17,1635.69,1639.90,1628.67,1716.49
11/16/17,1629.67,1629.67,1629.67,1716.29
11/17/17,1644.29,1644.29,1644.29,1740.91
11/20/17,1635.56,1635.56,1635.56,1722.34
11/21/17,1636.98,1636.98,1636.98,1726.04
11/22/17,1630.54,1630.54,1628.25,1727.88
11/23/17,1641.69,1645.10,1637.19,1642.29
11/24/17,1636.19,1636.19,1636.19,1725.08
11/27/17,1651.94,1651.94,1651.94,1741.19
11/28/17,1659.23,1659.23,1659.23,1748.05
11/29/17,1663.97,1667.57,1648.14,1738.58
11/30/17,1654.76,1656.56,1637.48,1731.11
12/1/17,1616.06,1634.45,1612.13,1709.54
12/4/17,1612.19,1616.75,1609.40,1701.51
12/5/17,1618.12,1618.62,1598.58,1687.52
12/6/17,1617.73,1621.43,1613.51,1702.52
12/7/17,1692.88,1692.88,1692.88,1693.65
12/8/17,1600.90,1604.75,1594.73,1686.71
12/11/17,1604.63,1605.66,1593.70,1686.12
12/12/17,1596.53,1600.51,1590.35,1680.90
12/13/17,1591.57,1607.71,1588.88,1683.58
12/14/17,1603.20,1609.34,1599.87,1691.87
12/15/17,1611.70,1620.96,1611.70,1700.84
12/18/17,1616.11,1624.08,1615.46,1711.82
12/19/17,1624.08,1628.20,1622.02,1712.56
12/20/17,1618.71,1625.51,1618.71,1713.81
12/21/17,1613.04,1614.32,1610.37,1702.08
12/22/17,1612.50,1625.24,1612.50,1712.47
12/25/17,1627.93,1628.69,1626.65,1626.65
12/26/17,1627.41,1629.57,1626.65,1717.64
12/27/17,1624.91,1627.06,1624.91,1717.67
12/28/17,1619.16,1626.07,1619.16,1714.93
12/29/17,1627.92,1641.51,1627.67,1731.95
1/1/18,1637.98,1642.88,1636.48,1641.62
1/2/18,1742.74,1742.74,1742.74,1733.11
1/3/18,1654.55,1654.68,1644.65,1741.04
1/4/18,1650.64,1650.64,1650.52,1738.42
1/5/18,1638.50,1638.50,1638.50,1729.09
1/8/18,1639.42,1639.42,1632.84,1728.73
1/9/18,1632.31,1632.31,1632.31,1726.54
1/10/18,1656.59,1657.09,1650.31,1746.80
1/11/18,1648.85,1648.85,1647.85,1746.75
1/12/18,1654.17,1667.12,1654.17,1756.07
1/14/18,1666.50,1667.62,1664.88,1666.13
1/15/18,1662.27,1671.72,1661.90,1667.87
1/16/18,1655.19,1656.93,1655.06,1755.78
1/17/18,1659.70,1659.70,1650.25,1759.83
1/18/18,1650.19,1650.19,1647.34,1742.08
1/19/18,1661.17,1664.79,1661.17,1760.71
1/22/18,1653.06,1653.06,1653.06,1755.60
1/23/18,1658.55,1658.68,1658.55,1757.39
1/24/18,1675.97,1675.97,1675.97,1774.64
1/25/18,1679.42,1679.54,1667.53,1787.89
1/26/18,1663.92,1664.41,1663.06,1765.97
1/29/18,1653.05,1653.05,1653.05,1754.60
1/30/18,1651.29,1662.51,1644.01,1747.87
1/31/18,1647.17,1658.74,1640.15,1749.01
2/1/18,1648.23,1656.57,1639.64,1748.07
2/2/18,1675.78,1680.25,1649.93,1758.05
2/5/18,1669.09,1680.50,1666.46,1771.79
2/6/18,1671.71,1678.58,1648.34,1755.78
2/7/18,1665.91,1673.08,1647.18,1748.11
2/8/18,1660.07,1665.11,1647.34,1758.13
2/9/18,1661.30,1662.68,1649.98,1749.21
2/12/18,1664.53,1666.67,1657.24,1762.35
2/13/18,1667.72,1674.14,1666.33,1769.71
2/14/18,1664.75,1693.11,1653.76,1790.66
2/15/18,1687.05,1691.91,1684.18,1787.12
2/16/18,1700.15,1709.44,1688.72,1799.97
2/18/18,1694.75,1698.14,1694.75,1695.76
2/19/18,1696.27,1700.67,1692.50,1693.00
2/20/18,1705.54,1707.82,1680.37,1781.94
2/21/18,1685.25,1691.22,1682.21,1792.20
2/22/18,1679.58,1691.53,1679.58,1793.67
2/23/18,1677.40,1682.58,1677.02,1780.22
2/26/18,1692.87,1699.85,1692.49,1792.42
2/27/18,1701.42,1702.57,1677.14,1788.68
